ID,Store_id,Store_Type,Location_Type,Region_Code,date,holiday,discount,order,sales,price
T1161582,190,S3,L3,R1,2019/3/19,0,No,68,33618,494.3823529
T1161583,290,S1,L1,R3,2019/3/19,0,No,48,29208,608.5
T1161584,196,S1,L1,R3,2019/3/19,0,No,43,27789,646.255814
T1161585,266,S1,L1,R4,2019/3/19,0,No,53,33084,624.2264151
T1161586,129,S3,L1,R1,2019/3/19,0,No,76,40542,533.4473684
T1161587,307,S1,L5,R2,2019/3/19,0,No,30,15459,515.3
T1161588,126,S4,L2,R2,2019/3/19,0,No,115,66690,579.9130435
T1161589,257,S1,L3,R1,2019/3/19,0,No,42,23376,556.5714286
T1161590,45,S3,L1,R1,2019/3/19,0,No,60,32448,540.8
T1161591,189,S2,L3,R3,2019/3/19,0,No,35,22899,654.2571429
T1161592,2,S3,L1,R3,2019/3/19,0,No,66,34491,522.5909091
T1161593,42,S1,L4,R3,2019/3/19,0,No,45,23715,527
T1161594,127,S4,L2,R2,2019/3/19,0,No,93,50445,542.4193548
T1161595,344,S1,L5,R1,2019/3/19,0,No,64,31083,485.671875
T1161596,362,S1,L3,R3,2019/3/19,0,No,57,30402,533.3684211
T1161597,44,S1,L3,R2,2019/3/19,0,No,50,26148,522.96
T1161598,169,S1,L2,R4,2019/3/19,0,No,54,36891,683.1666667
T1161599,128,S1,L2,R2,2019/3/19,0,No,59,38073,645.3050847
T1161600,164,S1,L1,R3,2019/3/19,0,No,51,30672,601.4117647
T1161601,14,S3,L2,R4,2019/3/19,0,No,59,37695,638.8983051
T1161602,43,S1,L1,R2,2019/3/19,0,No,50,29043,580.86
T1161603,9,S1,L1,R1,2019/3/19,0,No,44,26055,592.1590909
T1161604,317,S3,L1,R1,2019/3/19,0,Yes,113,62814,555.8761062
T1161605,254,S4,L1,R1,2019/3/19,0,No,72,39435,547.7083333
T1161606,4,S1,L1,R2,2019/3/19,0,No,59,32352,548.3389831
T1161607,162,S4,L1,R2,2019/3/19,0,No,79,42678,540.2278481
T1161608,198,S4,L2,R3,2019/3/19,0,No,80,45408,567.6
T1161609,137,S4,L1,R1,2019/3/19,0,No,63,31179,494.9047619
T1161610,361,S1,L3,R1,2019/3/19,0,No,42,22872,544.5714286
T1161611,3,S4,L2,R1,2019/3/19,0,No,123,60567,492.4146341
T1161612,40,S1,L1,R4,2019/3/19,0,No,44,31431,714.3409091
T1161613,345,S1,L1,R3,2019/3/19,0,No,41,29031,708.0731707
T1161614,255,S3,L2,R4,2019/3/19,0,No,74,44487,601.1756757
T1161615,259,S4,L1,R1,2019/3/19,0,No,70,34827,497.5285714
T1161616,47,S4,L2,R2,2019/3/19,0,No,87,47142,541.862069
T1161617,277,S1,L3,R1,2019/3/19,0,No,56,27387,489.0535714
T1161618,124,S3,L2,R3,2019/3/19,0,No,68,43059,633.2205882
T1161619,170,S1,L1,R2,2019/3/19,0,No,50,34044,680.88
T1161620,41,S1,L1,R2,2019/3/19,0,No,53,32106,605.7735849
T1161621,197,S2,L5,R1,2019/3/19,0,No,32,18702,584.4375
T1161622,342,S4,L1,R1,2019/3/19,0,No,80,40071,500.8875
T1161623,46,S2,L1,R2,2019/3/19,0,No,29,18954,653.5862069
T1161624,258,S2,L4,R4,2019/3/19,0,No,27,16785,621.6666667
T1161625,256,S1,L2,R4,2019/3/19,0,No,49,34425,702.5510204
T1161626,168,S2,L3,R3,2019/3/19,0,No,30,19071,635.7
T1161627,125,S4,L2,R1,2019/3/19,0,No,94,49005,521.3297872
T1161628,330,S4,L2,R1,2019/3/19,0,No,84,43305,515.5357143
T1161629,120,S3,L2,R2,2019/3/19,0,No,58,39318,677.8965517
T1161630,163,S1,L2,R3,2019/3/19,0,No,55,35769,650.3454545
T1161631,117,S1,L1,R3,2019/3/19,0,No,41,23868,582.1463415
T1161632,136,S2,L5,R4,2019/3/19,0,No,20,13842,692.1
T1161633,118,S2,L1,R4,2019/3/19,0,No,39,26385,676.5384615
T1161634,55,S1,L1,R2,2019/3/19,0,No,52,30768,591.6923077
T1161635,248,S1,L1,R2,2019/3/19,0,No,35,22971,656.3142857
T1161636,202,S4,L2,R2,2019/3/19,0,No,82,47004,573.2195122
T1161637,192,S1,L1,R3,2019/3/19,0,No,60,36486,608.1
T1161638,247,S1,L1,R3,2019/3/19,0,No,37,23301,629.7567568
T1161639,17,S1,L1,R2,2019/3/19,0,No,52,24831,477.5192308
T1161640,160,S4,L2,R1,2019/3/19,0,Yes,168,89103,530.375
T1161641,262,S1,L1,R1,2019/3/19,0,No,38,23382,615.3157895
T1161642,304,S1,L1,R4,2019/3/19,0,No,57,31995,561.3157895
T1161643,171,S4,L2,R3,2019/3/19,0,No,85,47634,560.4
T1161644,7,S3,L1,R3,2019/3/19,0,No,64,36258,566.53125
T1161645,279,S2,L3,R2,2019/3/19,0,No,36,22794,633.1666667
T1161646,119,S1,L1,R3,2019/3/19,0,No,54,30393,562.8333333
T1161647,159,S2,L1,R3,2019/3/19,0,No,31,22044,711.0967742
T1161648,343,S1,L1,R2,2019/3/19,0,No,46,28710,624.1304348
T1161649,134,S1,L4,R1,2019/3/19,0,No,40,21408,535.2
T1161650,56,S2,L5,R3,2019/3/19,0,No,36,21054,584.8333333
T1161651,289,S2,L5,R2,2019/3/19,0,No,25,14127,565.08
T1161652,116,S2,L3,R3,2019/3/19,0,No,33,20718,627.8181818
T1161653,292,S1,L1,R1,2019/3/19,0,No,39,25086,643.2307692
T1161654,186,S2,L5,R2,2019/3/19,0,No,30,18831,627.7
T1161655,27,S1,L3,R3,2019/3/19,0,No,38,23361,614.7631579
T1161656,267,S4,L2,R1,2019/3/19,0,No,73,43326,593.5068493
T1161657,204,S4,L1,R3,2019/3/19,0,No,83,43011,518.2048193
T1161658,336,S4,L2,R1,2019/3/19,0,No,109,54621,501.1100917
T1161659,57,S4,L1,R1,2019/3/19,0,No,73,36501,500.0136986
T1161660,263,S1,L5,R1,2019/3/19,0,No,53,25209,475.6415094
T1161661,19,S1,L1,R3,2019/3/19,0,No,40,27096,677.4
T1161662,203,S2,L4,R2,2019/3/19,0,No,37,22560,609.7297297
T1161663,319,S3,L1,R2,2019/3/19,0,No,63,36297,576.1428571
T1161664,140,S4,L1,R1,2019/3/19,0,No,64,36939,577.171875
T1161665,135,S1,L1,R4,2019/3/19,0,No,39,24357,624.5384615
T1161666,36,S1,L3,R4,2019/3/19,0,No,56,30597,546.375
T1161667,249,S1,L3,R2,2019/3/19,0,No,68,35397,520.5441176
T1161668,35,S1,L1,R2,2019/3/19,0,No,56,33060,590.3571429
T1161669,282,S1,L2,R2,2019/3/19,0,No,54,38517,713.2777778
T1161670,34,S1,L3,R1,2019/3/19,0,No,56,29082,519.3214286
T1161671,278,S4,L1,R4,2019/3/19,0,No,78,40929,524.7307692
T1161672,250,S2,L3,R4,2019/3/19,0,No,32,20589,643.40625
T1161673,346,S4,L1,R1,2019/3/19,0,No,88,43743,497.0795455
T1161674,264,S3,L1,R3,2019/3/19,0,No,58,31773,547.8103448
T1161675,246,S3,L1,R3,2019/3/19,0,No,73,40950,560.9589041
T1161676,115,S4,L2,R1,2019/3/19,0,No,102,50568,495.7647059
T1161677,133,S1,L1,R4,2019/3/19,0,No,48,27447,571.8125
T1161678,59,S1,L3,R1,2019/3/19,0,No,46,25653,557.673913
T1161679,139,S4,L2,R2,2019/3/19,0,No,93,52743,567.1290323
T1161680,53,S3,L1,R2,2019/3/19,0,No,79,42648,539.8481013
T1161681,281,S1,L4,R1,2019/3/19,0,No,58,29175,503.0172414
T1161682,193,S2,L3,R4,2019/3/19,0,No,32,19824,619.5
T1161683,200,S2,L1,R2,2019/3/19,0,No,37,27705,748.7837838
T1161684,261,S4,L2,R1,2019/3/19,0,No,87,46884,538.8965517
T1161685,316,S4,L2,R1,2019/3/19,0,No,71,39735,559.6478873
T1161686,161,S1,L1,R3,2019/3/19,0,No,33,21912,664
T1161687,359,S2,L3,R2,2019/3/19,0,No,28,19092,681.8571429
T1161688,37,S1,L3,R3,2019/3/19,0,No,40,22821,570.525
T1161689,201,S4,L1,R1,2019/3/19,0,No,92,45156,490.826087
T1161690,33,S4,L2,R4,2019/3/19,0,No,75,43404,578.72
T1161691,141,S1,L1,R2,2019/3/19,0,No,43,27819,646.9534884
T1161692,58,S1,L1,R1,2019/3/19,0,No,62,35955,579.9193548
T1161693,54,S1,L2,R3,2019/3/19,0,No,38,25458,669.9473684
T1161694,328,S1,L3,R1,2019/3/19,0,No,46,27243,592.2391304
T1161695,363,S1,L1,R2,2019/3/19,0,No,52,29979,576.5192308
T1161696,263,S1,L5,R1,2019/3/20,1,No,50,23948.55,478.971
T1161697,27,S1,L3,R3,2019/3/20,1,No,38,23361,614.7631579
T1161698,43,S1,L1,R2,2019/3/20,1,No,49,28462.14,580.86
T1161699,264,S3,L1,R3,2019/3/20,1,No,58,31773,547.8103448
T1161700,230,S2,L4,R4,2019/3/20,1,No,26,18330.09,705.0034615
T1161701,271,S1,L3,R2,2019/3/20,1,No,48,25408.2,529.3375
T1161702,258,S2,L4,R4,2019/3/20,1,No,27,16785,621.6666667
T1161703,305,S4,L1,R1,2019/3/20,1,No,68,34104.96,501.5435294
T1161704,178,S3,L2,R3,2019/3/20,1,No,55,31490.94,572.5625455
T1161705,362,S1,L3,R3,2019/3/20,1,No,53,28577.88,539.205283
T1161706,354,S4,L2,R1,2019/3/20,1,No,94,54783.66,582.8048936
T1161707,168,S2,L3,R3,2019/3/20,1,No,29,18117.45,624.7396552
T1161708,164,S1,L1,R3,2019/3/20,1,No,49,29138.4,594.6612245
T1161709,223,S2,L5,R2,2019/3/20,1,No,35,19269.06,550.5445714
T1161710,229,S1,L1,R2,2019/3/20,1,No,43,23344.35,542.8918605
T1161711,282,S1,L2,R2,2019/3/20,1,No,54,38131.83,706.145
T1161712,81,S3,L2,R1,2019/3/20,1,No,52,33404.85,642.4009615
T1161713,339,S4,L2,R1,2019/3/20,1,No,80,41997.9,524.97375
T1161714,35,S1,L1,R2,2019/3/20,1,No,53,31076.4,586.3471698
T1161715,42,S1,L4,R3,2019/3/20,1,No,45,23715,527
T1161716,89,S1,L4,R1,2019/3/20,1,No,47,23614.47,502.4355319
T1161717,257,S1,L3,R1,2019/3/20,1,Yes,40,21973.44,549.336
T1161718,231,S4,L2,R3,2019/3/20,1,No,93,48808.98,524.8277419
T1161719,1,S1,L3,R1,2019/3/20,1,No,52,28494.18,547.965
T1161720,306,S1,L3,R2,2019/3/20,1,No,34,20021.76,588.8752941
T1161721,28,S3,L2,R3,2019/3/20,1,No,65,40839,628.2923077
T1161722,7,S3,L1,R3,2019/3/20,1,No,64,35895.42,560.8659375
T1161723,227,S4,L2,R1,2019/3/20,1,No,62,37163.61,599.4130645
T1161724,149,S2,L3,R2,2019/3/20,1,No,50,30019.56,600.3912
T1161725,167,S1,L1,R2,2019/3/20,1,No,51,28853.4,565.7529412
T1161726,37,S1,L3,R3,2019/3/20,1,No,39,22364.58,573.4507692
T1161727,363,S1,L1,R2,2019/3/20,1,No,50,28480.05,569.601
T1161728,260,S1,L1,R4,2019/3/20,1,No,49,28926,590.3265306
T1161729,84,S1,L1,R3,2019/3/20,1,No,50,28224,564.48
T1161730,5,S1,L1,R3,2019/3/20,1,No,67,38497.14,574.5841791
T1161731,38,S1,L3,R2,2019/3/20,1,No,30,17986.92,599.564
T1161732,364,S2,L3,R2,2019/3/20,1,No,38,22584,594.3157895
T1161733,314,S1,L1,R2,2019/3/20,1,No,56,31922.52,570.045
T1161734,226,S2,L5,R4,2019/3/20,1,No,33,19432.71,588.87
T1161735,224,S1,L2,R2,2019/3/20,1,No,55,36123.84,656.7970909
T1161736,85,S4,L2,R1,2019/3/20,1,Yes,134,70147.05,523.4854478
T1161737,316,S4,L2,R1,2019/3/20,1,No,68,38542.95,566.8080882
T1161738,353,S1,L3,R3,2019/3/20,1,No,44,26183.52,595.08
T1161739,179,S1,L1,R2,2019/3/20,1,No,52,30471,585.9807692
T1161740,225,S1,L1,R1,2019/3/20,1,No,47,26247,558.4468085
T1161741,261,S4,L2,R1,2019/3/20,1,No,84,45477.48,541.3985714
T1161742,23,S1,L1,R4,2019/3/20,1,No,44,28315.14,643.5259091
T1161743,41,S1,L1,R2,2019/3/20,1,No,52,31463.88,605.0746154
T1161744,265,S2,L4,R2,2019/3/20,1,No,27,16361.73,605.99
T1161745,165,S1,L1,R2,2019/3/20,1,No,48,27638.82,575.80875
T1161746,324,S1,L2,R3,2019/3/20,1,No,53,37326.96,704.2822642
T1161747,82,S4,L2,R1,2019/3/20,1,No,105,52426.62,499.3011429
T1161748,40,S1,L1,R4,2019/3/20,1,No,44,31431,714.3409091
T1161749,148,S1,L1,R2,2019/3/20,1,No,38,24113.85,634.575
T1161750,83,S2,L5,R1,2019/3/20,1,No,18,11468.94,637.1633333
T1161751,259,S4,L1,R1,2019/3/20,1,No,70,34478.73,492.5532857
T1161752,151,S1,L3,R2,2019/3/20,1,No,42,23664.12,563.4314286
T1161753,88,S2,L5,R2,2019/3/20,1,No,27,15990,592.2222222
T1161754,180,S1,L3,R2,2019/3/20,1,No,42,25710.3,612.15
T1161755,86,S1,L1,R4,2019/3/20,1,No,50,30507.84,610.1568
T1161756,166,S1,L1,R2,2019/3/20,1,No,39,24528.42,628.9338462
T1161757,323,S1,L4,R1,2019/3/20,1,No,52,27793.26,534.4857692
T1161758,228,S1,L1,R1,2019/3/20,1,No,41,23304.48,568.4019512
T1161759,39,S4,L1,R1,2019/3/20,1,No,113,58424.07,517.0271681
T1161760,298,S4,L1,R1,2019/3/20,1,No,113,51918,459.4513274
T1161761,297,S2,L3,R4,2019/3/20,1,No,46,26247,570.5869565
T1161762,87,S4,L2,R3,2019/3/20,1,No,76,48271.08,635.1457895
T1161763,36,S1,L3,R4,2019/3/20,1,No,56,30597,546.375
T1161764,262,S1,L1,R1,2019/3/20,1,No,37,22446.72,606.6681081
T1161765,150,S4,L2,R1,2019/3/20,1,No,109,56019,513.9357798
T1161766,336,S4,L2,R1,2019/3/20,1,No,107,53528.58,500.2671028
T1161767,59,S1,L3,R1,2019/3/20,1,No,46,25653,557.673913
T1161768,285,S1,L3,R3,2019/3/20,1,No,36,21045,584.5833333
T1161769,299,S1,L1,R3,2019/3/20,1,No,39,26833.11,688.0284615
T1161770,268,S1,L2,R1,2019/3/20,1,No,53,34006.38,641.6298113
T1161771,304,S1,L1,R4,2019/3/20,1,No,56,31675.05,565.6258929
T1161772,242,S4,L1,R1,2019/3/20,1,No,88,42286.86,480.5325
T1161773,249,S1,L3,R2,2019/3/20,1,No,64,33627.15,525.4242187
T1161774,54,S1,L2,R3,2019/3/20,1,No,36,23930.52,664.7366667
T1161775,174,S1,L1,R4,2019/3/20,1,No,43,27045.06,628.9548837
T1161776,66,S3,L3,R3,2019/3/20,1,No,68,33963,499.4558824
T1161777,357,S4,L1,R1,2019/3/20,1,No,82,41549.88,506.7058537
T1161778,241,S1,L1,R4,2019/3/20,1,No,42,27305.28,650.1257143
T1161779,161,S1,L1,R3,2019/3/20,1,No,32,21473.76,671.055
T1161780,338,S4,L2,R1,2019/3/20,1,No,89,49440,555.505618
T1161781,250,S2,L3,R4,2019/3/20,1,No,30,19353.66,645.122
T1161782,67,S2,L5,R1,2019/3/20,1,No,26,14065.92,540.9969231
T1161783,53,S3,L1,R2,2019/3/20,1,No,79,42648,539.8481013
T1161784,29,S1,L4,R2,2019/3/20,1,No,40,23514.12,587.853
T1161785,240,S3,L2,R3,2019/3/20,1,No,73,42367.68,580.3791781
T1161786,301,S1,L3,R2,2019/3/20,1,No,51,29301,574.5294118
T1161787,34,S1,L3,R1,2019/3/20,1,No,56,29082,519.3214286
T1161788,156,S1,L1,R3,2019/3/20,1,No,56,33413.4,596.6678571
T1161789,281,S1,L4,R1,2019/3/20,1,No,55,27716.25,503.9318182
T1161790,360,S2,L1,R1,2019/3/20,1,No,33,21446.25,649.8863636
T1161791,239,S3,L1,R3,2019/3/20,1,No,70,40481.01,578.3001429
T1161792,315,S4,L2,R1,2019/3/20,1,No,125,62276.88,498.21504
T1161793,312,S4,L2,R1,2019/3/20,1,No,131,72473.94,553.2361832
T1161794,68,S1,L2,R4,2019/3/20,1,No,46,29746.02,646.6526087
T1161795,251,S2,L3,R1,2019/3/20,1,No,39,24408,625.8461538
T1161796,52,S1,L1,R3,2019/3/20,1,No,54,32529.9,602.4055556
T1161797,337,S4,L2,R1,2019/3/20,1,No,147,77287.74,525.7669388
T1161798,51,S1,L1,R2,2019/3/20,1,No,45,27612,613.6
T1161799,160,S4,L2,R1,2019/3/20,1,Yes,160,84647.85,529.0490625
T1161800,69,S1,L1,R4,2019/3/20,1,No,45,27528.6,611.7466667
T1161801,65,S1,L2,R2,2019/3/20,1,No,40,29001.6,725.04
T1161802,64,S3,L1,R2,2019/3/20,1,No,62,35115,566.3709677
T1161803,245,S4,L1,R2,2019/3/20,1,Yes,82,46859.7,571.4597561
T1161804,284,S4,L2,R3,2019/3/20,1,No,84,46305,551.25
T1161805,246,S3,L1,R3,2019/3/20,1,No,72,40131,557.375
T1161806,58,S1,L1,R1,2019/3/20,1,No,61,35595.45,583.5319672
T1161807,172,S1,L1,R1,2019/3/20,1,No,51,28769.64,564.1105882
T1161808,60,S1,L5,R2,2019/3/20,1,No,47,24687,525.2553191
T1161809,25,S1,L3,R1,2019/3/20,1,No,52,27383.4,526.6038462
T1161810,17,S1,L1,R2,2019/3/20,1,No,49,23341.14,476.3497959
T1161811,10,S4,L2,R3,2019/3/20,1,No,73,45100.8,617.8191781
T1161812,244,S2,L5,R4,2019/3/20,1,No,36,19117.8,531.05
T1161813,247,S1,L1,R3,2019/3/20,1,No,37,23301,629.7567568
T1161814,319,S3,L1,R2,2019/3/20,1,No,61,35208.09,577.1818033
T1161815,158,S4,L2,R2,2019/3/20,1,No,105,49524,471.6571429
T1161816,61,S1,L1,R3,2019/3/20,1,No,60,33881.13,564.6855
T1161817,358,S3,L1,R1,2019/3/20,1,No,56,32934.6,588.1178571
T1161818,171,S4,L2,R3,2019/3/20,1,No,82,46204.98,563.4753659
T1161819,243,S4,L2,R2,2019/3/20,1,No,57,38967,683.6315789
T1161820,359,S2,L3,R2,2019/3/20,1,No,27,18328.32,678.8266667
T1161821,267,S4,L2,R1,2019/3/20,1,No,73,43326,593.5068493
T1161822,57,S4,L1,R1,2019/3/20,1,No,73,36501,500.0136986
T1161823,62,S2,L5,R1,2019/3/20,1,No,29,16534.08,570.1406897
T1161824,302,S1,L4,R2,2019/3/20,1,No,49,25262.4,515.5591837
T1161825,173,S4,L2,R1,2019/3/20,1,No,100,58262.4,582.624
T1161826,56,S2,L5,R3,2019/3/20,1,No,36,21054,584.8333333
T1161827,320,S2,L3,R2,2019/3/20,1,No,34,18868.44,554.9541176
T1161828,157,S4,L2,R1,2019/3/20,1,No,93,47669.16,512.5716129
T1161829,159,S2,L1,R3,2019/3/20,1,No,31,21823.56,703.9858065
T1161830,63,S1,L1,R2,2019/3/20,1,No,53,32150.82,606.6192453
T1161831,55,S1,L1,R2,2019/3/20,1,No,50,29537.28,590.7456
T1161832,248,S1,L1,R2,2019/3/20,1,No,33,22052.16,668.2472727
T1161833,163,S1,L2,R3,2019/3/20,1,No,54,35411.31,655.765
T1161834,238,S1,L1,R2,2019/3/20,1,No,35,21833.73,623.8208571
T1161835,155,S3,L1,R2,2019/3/20,1,No,68,40193.28,591.0776471
T1161836,303,S4,L2,R1,2019/3/20,1,No,113,63106.56,558.4651327
T1161837,46,S2,L1,R2,2019/3/20,1,No,28,18574.92,663.39
T1161838,75,S3,L2,R3,2019/3/20,1,No,59,36897,625.3728814
T1161839,233,S1,L3,R3,2019/3/20,1,Yes,52,30093.12,578.7138462
T1161840,256,S1,L2,R4,2019/3/20,1,No,48,33392.25,695.671875
T1161841,153,S4,L2,R1,2019/3/20,1,No,109,58245.45,534.3619266
T1161842,76,S2,L3,R3,2019/3/20,1,No,26,16716.96,642.96
T1161843,307,S1,L5,R2,2019/3/20,1,Yes,30,15459,515.3
T1161844,162,S4,L1,R2,2019/3/20,1,No,77,41824.44,543.1745455
T1161845,176,S4,L2,R3,2019/3/20,1,No,93,52644,566.0645161
T1161846,4,S1,L1,R2,2019/3/20,1,No,57,31057.92,544.8757895
T1161847,355,S2,L4,R2,2019/3/20,1,No,28,18816,672
T1161848,266,S1,L1,R4,2019/3/20,1,No,53,33084,624.2264151
T1161849,77,S2,L5,R3,2019/3/20,1,No,24,14921.28,621.72
T1161850,152,S2,L1,R1,2019/3/20,1,No,34,23108.31,679.6561765
T1161851,317,S3,L1,R1,2019/3/20,1,No,109,60301.44,553.2242202
T1161852,45,S3,L1,R1,2019/3/20,1,No,58,31150.08,537.0703448
T1161853,78,S1,L1,R4,2019/3/20,1,No,42,25045.86,596.33
T1161854,322,S2,L3,R4,2019/3/20,1,No,31,19456.92,627.6425806
T1161855,11,S4,L2,R1,2019/3/20,1,No,87,45881.4,527.3724138
T1161856,169,S1,L2,R4,2019/3/20,1,No,53,36522.09,689.0960377
T1161857,44,S1,L3,R2,2019/3/20,1,No,48,24840.6,517.5125
T1161858,79,S2,L5,R4,2019/3/20,1,No,24,14757.12,614.88
T1161859,177,S2,L1,R4,2019/3/20,1,No,38,26199.36,689.4568421
T1161860,80,S1,L1,R1,2019/3/20,1,No,40,22870.26,571.7565
T1161861,9,S1,L1,R1,2019/3/20,1,No,43,25533.9,593.8116279
T1161862,270,S1,L1,R2,2019/3/20,1,No,41,24057.42,586.7663415
T1161863,232,S1,L1,R4,2019/3/20,1,No,35,22696.8,648.48
T1161864,31,S1,L5,R2,2019/3/20,1,No,40,19590.54,489.7635
T1161865,170,S1,L1,R2,2019/3/20,1,No,50,34044,680.88
T1161866,70,S1,L1,R3,2019/3/20,1,No,13,7735.26,595.02
T1161867,234,S2,L4,R2,2019/3/20,1,No,26,17760,683.0769231
T1161868,47,S4,L2,R2,2019/3/20,1,No,86,46670.58,542.6811628
T1161869,252,S3,L2,R1,2019/3/20,1,No,64,38487.66,601.3696875
T1161870,321,S3,L1,R2,2019/3/20,1,No,60,32725.44,545.424
T1161871,318,S1,L3,R2,2019/3/20,1,No,47,26989.2,574.2382979
T1161872,71,S2,L5,R1,2019/3/20,1,No,27,16269,602.5555556
T1161873,237,S2,L3,R3,2019/3/20,1,No,24,16512.9,688.0375
T1161874,50,S3,L2,R4,2019/3/20,1,No,60,35445,590.75
T1161875,283,S4,L1,R1,2019/3/20,1,No,73,34471.5,472.2123288
T1161876,356,S3,L3,R1,2019/3/20,1,No,54,26770.26,495.7455556
T1161877,49,S4,L1,R2,2019/3/20,1,No,96,48271.41,502.8271875
T1161878,175,S4,L2,R1,2019/3/20,1,No,147,74462.4,506.5469388
T1161879,236,S1,L1,R3,2019/3/20,1,No,56,33978,606.75
T1161880,300,S2,L5,R2,2019/3/20,1,Yes,72,40185,558.125
T1161881,335,S1,L1,R3,2019/3/20,1,No,51,27951,548.0588235
T1161882,8,S4,L2,R2,2019/3/20,1,Yes,78,46734.3,599.1576923
T1161883,154,S1,L3,R2,2019/3/20,1,No,58,29169,502.9137931
T1161884,26,S1,L1,R3,2019/3/20,1,No,69,40495.56,586.8921739
T1161885,253,S4,L2,R1,2019/3/20,1,No,80,41091,513.6375
T1161886,48,S1,L1,R2,2019/3/20,1,No,39,25536,654.7692308
T1161887,308,S4,L2,R3,2019/3/20,1,No,79,43402.62,549.4002532
T1161888,72,S1,L2,R3,2019/3/20,1,No,54,34245.6,634.1777778
T1161889,24,S1,L1,R2,2019/3/20,1,No,49,26724.06,545.3889796
T1161890,16,S1,L3,R1,2019/3/20,1,No,57,29399.04,515.7726316
T1161891,269,S1,L4,R1,2019/3/20,1,No,41,21762.6,530.795122
T1161892,254,S4,L1,R1,2019/3/20,1,No,68,37463.25,550.9301471
T1161893,334,S3,L2,R2,2019/3/20,1,No,59,36785.31,623.4798305
T1161894,361,S1,L3,R1,2019/3/20,1,No,40,21728.4,543.21
T1161895,235,S1,L1,R3,2019/3/20,1,No,43,30071.25,699.3313953
T1161896,73,S3,L2,R4,2019/3/20,1,No,54,36270,671.6666667
T1161897,255,S3,L2,R4,2019/3/20,1,No,71,42707.52,601.5143662
T1161898,74,S3,L1,R2,2019/3/20,1,No,64,35471.1,554.2359375
T1161899,311,S4,L2,R2,2019/3/20,1,No,124,74740.44,602.7454839
T1161900,191,S3,L1,R1,2019/3/20,1,No,65,34030.5,523.5461538
T1161901,13,S3,L3,R1,2019/3/20,1,Yes,86,41232.51,479.4477907
T1161902,212,S4,L2,R3,2019/3/20,1,Yes,92,51852.78,563.6171739
T1161903,137,S4,L1,R1,2019/3/20,1,No,62,30243.63,487.8004839
T1161904,290,S1,L1,R3,2019/3/20,1,No,47,28623.84,609.0178723
T1161905,365,S2,L1,R2,2019/3/20,1,No,43,26034.24,605.4474419
T1161906,349,S1,L1,R4,2019/3/20,1,No,56,32472.69,579.8694643
T1161907,294,S4,L2,R2,2019/3/20,1,No,109,56406,517.4862385
T1161908,211,S4,L2,R1,2019/3/20,1,No,105,53029.95,505.0471429
T1161909,145,S1,L3,R1,2019/3/20,1,No,62,32373,522.1451613
T1161910,6,S4,L1,R1,2019/3/20,1,No,67,33323.94,497.3722388
T1161911,144,S1,L3,R3,2019/3/20,1,No,52,26941.05,518.0971154
T1161912,105,S4,L2,R1,2019/3/20,1,No,93,50584.32,543.9174194
T1161913,106,S1,L1,R4,2019/3/20,1,No,47,26163.81,556.6768085
T1161914,277,S1,L3,R1,2019/3/20,1,No,54,26839.26,497.0233333
T1161915,143,S3,L2,R3,2019/3/20,1,No,56,38442,686.4642857
T1161916,210,S1,L5,R1,2019/3/20,1,No,47,23164.26,492.8565957
T1161917,129,S3,L1,R1,2019/3/20,1,No,73,38920.32,533.1550685
T1161918,107,S1,L3,R3,2019/3/20,1,No,56,30558.33,545.6844643
T1161919,108,S1,L1,R4,2019/3/20,1,No,49,31942.14,651.8804082
T1161920,2,S3,L1,R3,2019/3/20,1,No,63,33111.36,525.5771429
T1161921,344,S1,L5,R1,2019/3/20,1,No,61,29218.02,478.9839344
T1161922,209,S1,L1,R1,2019/3/20,1,No,47,28038.3,596.5595745
T1161923,184,S1,L2,R2,2019/3/20,1,No,39,26136,670.1538462
T1161924,109,S1,L1,R1,2019/3/20,1,No,58,33192.72,572.2882759
T1161925,348,S3,L1,R1,2019/3/20,1,No,73,38458.53,526.8291781
T1161926,128,S1,L2,R2,2019/3/20,1,No,57,37311.54,654.5884211
T1161927,21,S3,L2,R4,2019/3/20,1,No,88,52549.56,597.1540909
T1161928,341,S1,L1,R2,2019/3/20,1,No,51,28920.96,567.0776471
T1161929,330,S4,L2,R1,2019/3/20,1,No,82,42438.9,517.547561
T1161930,104,S1,L1,R2,2019/3/20,1,No,39,21945.6,562.7076923
T1161931,103,S1,L3,R3,2019/3/20,1,No,52,28992.96,557.5569231
T1161932,213,S1,L1,R2,2019/3/20,1,No,51,28465.8,558.1529412
T1161933,286,S4,L2,R4,2019/3/20,1,No,85,47341.35,556.9570588
T1161934,217,S4,L1,R1,2019/3/20,1,Yes,66,34312.41,519.885
T1161935,309,S1,L5,R1,2019/3/20,1,No,52,23876.94,459.1719231
T1161936,193,S2,L3,R4,2019/3/20,1,No,32,19824,619.5
T1161937,22,S1,L1,R4,2019/3/20,1,No,36,24481.38,680.0383333
T1161938,216,S2,L5,R1,2019/3/20,1,No,33,18170.46,550.62
T1161939,32,S1,L1,R2,2019/3/20,1,No,44,27861.6,633.2181818
T1161940,132,S1,L1,R3,2019/3/20,1,No,63,36103.2,573.0666667
T1161941,98,S2,L5,R2,2019/3/20,1,No,23,13135.74,571.1191304
T1161942,331,S1,L1,R4,2019/3/20,1,No,37,23709.15,640.7878378
